Date,Product_ID,Product_Name,Category,Warehouse,Opening_Stock,Units_Received,Units_Sold,Closing_Stock,Stockout_Flag,Lead_Time_Days,Supplier,Unit_Cost,Unit_Price
2024-05-19,P0048,Product_48,Grocery,Warehouse A,138,192,37,293,No,3,Supplier Y,86.94,138.51
2024-02-06,P0032,Product_32,Grocery,Warehouse B,195,79,20,254,No,14,Supplier X,81.93,122.33
2024-03-01,P0057,Product_57,Electronics,Warehouse C,231,81,109,203,No,4,Supplier Y,17.16,22.0
2024-06-19,P0100,Product_100,Furniture,Warehouse A,306,134,93,347,No,9,Supplier Y,76.74,135.18
2024-05-03,P0033,Product_33,Electronics,Warehouse B,238,87,137,188,No,10,Supplier X,25.38,45.01
2024-02-08,P0024,Product_24,Grocery,Warehouse B,289,176,135,330,No,1,Supplier X,97.85,167.71
2024-03-03,P0039,Product_39,Electronics,Warehouse A,408,126,7,527,No,8,Supplier Y,9.95,16.98
2024-02-15,P0034,Product_34,Grocery,Warehouse C,436,54,71,419,No,12,Supplier Z,38.45,48.42
2024-03-28,P0056,Product_56,Grocery,Warehouse A,245,140,118,267,No,14,Supplier X,45.72,82.12
2024-01-11,P0028,Product_28,Electronics,Warehouse B,346,183,33,496,No,5,Supplier Y,83.3,119.97
2024-03-02,P0037,Product_37,Electronics,Warehouse C,214,55,143,126,No,7,Supplier Y,77.79,100.96
2024-03-17,P0007,Product_7,Clothing,Warehouse B,356,14,104,266,No,8,Supplier Z,40.62,68.54
2024-06-01,P0068,Product_68,Clothing,Warehouse A,320,184,140,364,No,5,Supplier X,58.73,78.43
2024-02-21,P0037,Product_37,Clothing,Warehouse C,57,57,86,28,No,8,Supplier Y,84.38,127.9
2024-01-04,P0056,Product_56,Grocery,Warehouse B,87,162,149,100,No,10,Supplier Z,6.73,8.59
2024-02-28,P0065,Product_65,Electronics,Warehouse B,163,87,63,187,No,11,Supplier Y,81.21,120.58
2024-03-12,P0065,Product_65,Furniture,Warehouse B,388,96,1,483,No,8,Supplier X,94.96,145.75
2024-05-27,P0047,Product_47,Grocery,Warehouse A,105,143,108,140,No,9,Supplier Z,8.05,11.81
2024-04-02,P0020,Product_20,Furniture,Warehouse C,480,7,25,462,No,2,Supplier Y,9.33,11.58
2024-03-03,P0019,Product_19,Electronics,Warehouse A,408,172,82,498,No,3,Supplier Z,37.73,56.25
2024-02-23,P0029,Product_29,Grocery,Warehouse A,187,39,106,120,No,1,Supplier X,13.34,19.76
2024-04-26,P0074,Product_74,Furniture,Warehouse A,151,181,68,264,No,4,Supplier Z,50.53,68.57
2024-04-19,P0060,Product_60,Furniture,Warehouse C,383,13,96,300,No,5,Supplier X,74.23,130.12
2024-03-14,P0018,Product_18,Clothing,Warehouse A,226,186,29,383,No,11,Supplier Y,58.86,85.39
2024-04-16,P0092,Product_92,Clothing,Warehouse A,218,52,7,263,No,1,Supplier X,23.66,40.66
2024-02-26,P0035,Product_35,Clothing,Warehouse A,388,126,37,477,No,8,Supplier Y,67.21,85.07
2024-06-17,P0043,Product_43,Grocery,Warehouse A,335,154,80,409,No,2,Supplier Y,70.06,97.48
2024-01-03,P0095,Product_95,Electronics,Warehouse B,310,174,107,377,No,1,Supplier X,93.58,122.2
2024-04-29,P0091,Product_91,Electronics,Warehouse A,424,79,64,439,No,2,Supplier Y,18.95,27.38
2024-01-06,P0011,Product_11,Clothing,Warehouse B,272,114,66,320,No,13,Supplier Z,70.77,89.66
2024-01-05,P0049,Product_49,Clothing,Warehouse A,248,133,89,292,No,5,Supplier Y,91.59,134.14
2024-01-05,P0038,Product_38,Clothing,Warehouse C,260,54,94,220,No,9,Supplier X,52.65,74.36
2024-02-23,P0064,Product_64,Furniture,Warehouse B,336,43,71,308,No,9,Supplier Z,39.37,52.52
2024-02-16,P0069,Product_69,Clothing,Warehouse B,229,17,42,204,No,2,Supplier Z,21.22,33.64
2024-06-25,P0008,Product_8,Furniture,Warehouse B,299,15,45,269,No,2,Supplier Y,87.34,154.64
2024-01-09,P0034,Product_34,Electronics,Warehouse B,280,11,124,167,No,3,Supplier Y,42.45,56.22
2024-04-08,P0048,Product_48,Grocery,Warehouse C,72,147,38,181,No,7,Supplier X,92.86,151.09
2024-01-20,P0056,Product_56,Grocery,Warehouse A,97,44,50,91,No,11,Supplier Z,85.54,140.75
2024-05-01,P0076,Product_76,Grocery,Warehouse B,158,191,3,346,No,3,Supplier X,40.78,61.12
2024-03-01,P0065,Product_65,Grocery,Warehouse C,345,186,120,411,No,1,Supplier Y,59.52,103.48
2024-05-02,P0031,Product_31,Furniture,Warehouse B,55,92,79,68,No,14,Supplier Z,7.58,13.49
2024-06-11,P0004,Product_4,Furniture,Warehouse A,87,21,76,32,No,14,Supplier X,30.01,42.53
2024-06-26,P0050,Product_50,Clothing,Warehouse B,218,96,132,182,No,14,Supplier X,72.48,115.29
2024-03-22,P0069,Product_69,Furniture,Warehouse C,405,46,54,397,No,6,Supplier X,69.4,110.85
2024-03-02,P0030,Product_30,Clothing,Warehouse A,332,28,19,341,No,3,Supplier X,38.57,55.62
2024-05-24,P0088,Product_88,Clothing,Warehouse C,252,44,33,263,No,1,Supplier X,81.82,113.74
2024-01-03,P0059,Product_59,Grocery,Warehouse A,374,76,121,329,No,14,Supplier Z,27.4,48.23
2024-06-08,P0067,Product_67,Furniture,Warehouse A,362,8,108,262,No,13,Supplier X,48.82,81.72
2024-01-13,P0075,Product_75,Furniture,Warehouse A,322,23,125,220,No,4,Supplier Z,49.89,63.29
2024-04-29,P0045,Product_45,Clothing,Warehouse B,293,14,53,254,No,13,Supplier X,37.38,47.54
2024-05-04,P0004,Product_4,Clothing,Warehouse C,376,163,144,395,No,1,Supplier Y,95.69,167.79
2024-03-29,P0026,Product_26,Electronics,Warehouse C,96,12,132,0,Yes,1,Supplier Y,71.18,88.89
2024-03-13,P0027,Product_27,Electronics,Warehouse C,298,90,88,300,No,12,Supplier X,56.22,90.69
2024-03-08,P0046,Product_46,Clothing,Warehouse A,128,171,145,154,No,2,Supplier Y,53.5,71.48
2024-05-21,P0064,Product_64,Electronics,Warehouse B,159,100,52,207,No,10,Supplier Z,20.13,24.58
2024-04-10,P0091,Product_91,Electronics,Warehouse A,62,70,49,83,No,8,Supplier X,40.36,49.88
2024-04-07,P0051,Product_51,Clothing,Warehouse C,444,199,71,572,No,2,Supplier Z,68.91,98.14
2024-01-11,P0050,Product_50,Clothing,Warehouse B,429,121,140,410,No,11,Supplier X,92.83,115.72
2024-04-14,P0006,Product_6,Furniture,Warehouse B,414,75,15,474,No,2,Supplier Y,82.56,128.63
2024-03-07,P0059,Product_59,Clothing,Warehouse B,139,163,12,290,No,11,Supplier Z,33.54,53.27
2024-05-02,P0015,Product_15,Clothing,Warehouse C,391,115,19,487,No,11,Supplier Y,46.23,65.84
2024-01-29,P0030,Product_30,Grocery,Warehouse B,397,60,65,392,No,10,Supplier Y,12.88,21.2
2024-05-16,P0042,Product_42,Furniture,Warehouse B,329,167,46,450,No,10,Supplier X,14.71,21.98
2024-06-01,P0037,Product_37,Furniture,Warehouse A,270,125,146,249,No,8,Supplier Z,49.67,72.43
2024-03-16,P0042,Product_42,Furniture,Warehouse A,122,154,121,155,No,12,Supplier Y,55.37,79.96
2024-06-18,P0035,Product_35,Grocery,Warehouse B,283,0,53,230,No,6,Supplier X,30.08,43.88
2024-01-09,P0087,Product_87,Clothing,Warehouse B,309,161,5,465,No,12,Supplier X,66.06,117.64
2024-02-09,P0006,Product_6,Furniture,Warehouse A,162,67,13,216,No,11,Supplier X,71.82,115.55
2024-01-25,P0068,Product_68,Furniture,Warehouse A,95,87,131,51,No,4,Supplier Y,33.42,46.42
2024-01-05,P0018,Product_18,Electronics,Warehouse A,323,20,85,258,No,3,Supplier X,77.05,126.39
2024-05-18,P0073,Product_73,Furniture,Warehouse C,92,160,26,226,No,1,Supplier Z,24.53,34.3
2024-05-03,P0029,Product_29,Clothing,Warehouse C,257,134,6,385,No,11,Supplier Z,56.7,72.32
2024-02-07,P0077,Product_77,Clothing,Warehouse A,466,192,130,528,No,3,Supplier Y,81.41,120.91
2024-03-12,P0059,Product_59,Electronics,Warehouse B,398,2,1,399,No,12,Supplier Z,56.02,92.47
2024-05-12,P0047,Product_47,Furniture,Warehouse A,152,50,79,123,No,14,Supplier X,91.26,130.19
2024-06-24,P0017,Product_17,Furniture,Warehouse C,173,78,59,192,No,9,Supplier Y,10.56,18.18
2024-03-30,P0096,Product_96,Furniture,Warehouse B,59,94,23,130,No,5,Supplier X,60.89,87.2
2024-05-25,P0022,Product_22,Grocery,Warehouse C,378,181,14,545,No,13,Supplier Y,58.37,82.3
2024-02-06,P0068,Product_68,Furniture,Warehouse B,236,122,94,264,No,6,Supplier Y,67.73,121.84
2024-02-29,P0069,Product_69,Clothing,Warehouse C,80,186,141,125,No,5,Supplier X,84.17,125.37
2024-06-24,P0037,Product_37,Clothing,Warehouse B,205,5,133,77,No,1,Supplier Z,73.96,124.48
2024-01-28,P0049,Product_49,Grocery,Warehouse B,109,156,80,185,No,10,Supplier Z,80.08,134.77
2024-03-21,P0013,Product_13,Grocery,Warehouse B,298,16,17,297,No,1,Supplier Y,32.44,56.96
2024-04-23,P0034,Product_34,Furniture,Warehouse B,436,116,19,533,No,4,Supplier X,41.81,52.3
2024-02-09,P0086,Product_86,Electronics,Warehouse C,423,59,114,368,No,3,Supplier X,64.54,87.95
2024-02-14,P0053,Product_53,Grocery,Warehouse C,488,149,39,598,No,11,Supplier Y,57.58,95.62
2024-03-02,P0087,Product_87,Grocery,Warehouse B,319,151,38,432,No,8,Supplier Z,96.3,148.07
2024-04-02,P0051,Product_51,Furniture,Warehouse B,491,124,31,584,No,12,Supplier X,22.75,34.94
2024-04-24,P0003,Product_3,Furniture,Warehouse C,266,80,123,223,No,12,Supplier Z,38.37,49.87
2024-03-07,P0042,Product_42,Grocery,Warehouse B,448,84,107,425,No,7,Supplier Z,59.41,81.31
2024-02-25,P0098,Product_98,Electronics,Warehouse B,51,50,26,75,No,11,Supplier Y,87.46,132.31
2024-02-09,P0032,Product_32,Grocery,Warehouse B,73,177,109,141,No,7,Supplier Y,93.29,127.46
2024-04-07,P0051,Product_51,Furniture,Warehouse A,255,138,96,297,No,8,Supplier Z,36.92,48.96
2024-02-09,P0085,Product_85,Furniture,Warehouse B,369,183,73,479,No,14,Supplier X,11.38,14.26
2024-03-31,P0046,Product_46,Grocery,Warehouse A,248,70,16,302,No,10,Supplier X,45.05,58.27
2024-02-02,P0021,Product_21,Electronics,Warehouse B,405,169,48,526,No,7,Supplier Y,42.46,70.54
2024-01-06,P0044,Product_44,Grocery,Warehouse C,163,38,80,121,No,10,Supplier Z,98.72,161.04
2024-05-26,P0011,Product_11,Grocery,Warehouse A,329,68,115,282,No,2,Supplier X,45.95,56.4
2024-03-20,P0068,Product_68,Furniture,Warehouse A,204,47,22,229,No,4,Supplier X,34.04,45.0
2024-06-16,P0001,Product_1,Electronics,Warehouse B,214,124,97,241,No,11,Supplier Y,39.71,61.01
2024-04-01,P0092,Product_92,Clothing,Warehouse B,271,56,71,256,No,6,Supplier Z,42.71,59.52
2024-04-06,P0063,Product_63,Electronics,Warehouse A,140,20,140,20,No,3,Supplier X,83.05,140.68
2024-02-28,P0024,Product_24,Grocery,Warehouse C,216,81,56,241,No,3,Supplier Y,12.7,21.22
2024-02-28,P0099,Product_99,Grocery,Warehouse C,496,98,147,447,No,6,Supplier X,35.07,60.84
2024-02-17,P0013,Product_13,Grocery,Warehouse B,256,147,85,318,No,1,Supplier X,96.8,148.86
2024-06-17,P0098,Product_98,Electronics,Warehouse C,331,14,22,323,No,14,Supplier X,19.54,27.58
2024-01-13,P0011,Product_11,Furniture,Warehouse C,114,68,104,78,No,1,Supplier Y,75.55,118.13
2024-04-16,P0100,Product_100,Grocery,Warehouse B,425,178,66,537,No,5,Supplier Z,38.86,48.71
2024-02-14,P0051,Product_51,Grocery,Warehouse C,53,75,33,95,No,1,Supplier Y,60.27,72.67
2024-03-29,P0017,Product_17,Electronics,Warehouse B,206,61,32,235,No,10,Supplier Z,14.46,17.5
2024-06-18,P0099,Product_99,Clothing,Warehouse A,298,118,45,371,No,8,Supplier X,34.11,49.27
2024-04-09,P0082,Product_82,Clothing,Warehouse B,306,36,80,262,No,2,Supplier Z,52.58,70.29
2024-06-03,P0086,Product_86,Furniture,Warehouse A,284,133,146,271,No,6,Supplier X,27.01,34.96
2024-06-14,P0024,Product_24,Furniture,Warehouse A,355,198,86,467,No,10,Supplier X,56.48,88.63
2024-01-07,P0019,Product_19,Grocery,Warehouse C,415,25,14,426,No,10,Supplier Y,25.88,46.51
2024-05-12,P0037,Product_37,Electronics,Warehouse C,444,7,122,329,No,5,Supplier X,66.76,87.23
2024-02-14,P0085,Product_85,Grocery,Warehouse C,123,3,120,6,No,10,Supplier Y,90.91,138.9
2024-02-27,P0008,Product_8,Furniture,Warehouse B,236,20,77,179,No,12,Supplier Z,13.12,16.69
2024-01-31,P0028,Product_28,Electronics,Warehouse C,111,158,65,204,No,12,Supplier Z,25.58,45.03
2024-01-23,P0005,Product_5,Electronics,Warehouse A,386,148,38,496,No,4,Supplier X,85.22,117.18
2024-06-18,P0017,Product_17,Furniture,Warehouse C,213,24,17,220,No,1,Supplier Y,65.0,112.26
2024-05-17,P0036,Product_36,Clothing,Warehouse C,105,142,20,227,No,14,Supplier X,12.48,17.1
2024-06-08,P0019,Product_19,Clothing,Warehouse B,160,162,26,296,No,14,Supplier Y,51.2,86.2
2024-04-16,P0064,Product_64,Electronics,Warehouse B,267,176,1,442,No,3,Supplier Y,24.93,33.05
2024-06-06,P0091,Product_91,Grocery,Warehouse A,289,42,96,235,No,13,Supplier Y,23.91,32.89
2024-02-08,P0098,Product_98,Clothing,Warehouse B,70,168,38,200,No,12,Supplier Z,94.36,124.13
2024-06-07,P0011,Product_11,Grocery,Warehouse C,190,36,55,171,No,4,Supplier Y,77.35,105.08
2024-03-22,P0054,Product_54,Clothing,Warehouse B,314,184,106,392,No,2,Supplier Z,71.14,121.0
2024-04-09,P0045,Product_45,Clothing,Warehouse A,188,41,126,103,No,12,Supplier Y,27.7,43.86
2024-01-02,P0047,Product_47,Grocery,Warehouse C,119,174,12,281,No,2,Supplier Z,16.26,23.47
2024-03-17,P0012,Product_12,Furniture,Warehouse A,434,91,125,400,No,2,Supplier Z,87.73,156.41
2024-01-12,P0021,Product_21,Clothing,Warehouse B,167,60,55,172,No,11,Supplier Z,5.56,8.22
2024-02-08,P0011,Product_11,Clothing,Warehouse B,247,141,27,361,No,1,Supplier X,41.87,74.61
2024-01-13,P0092,Product_92,Grocery,Warehouse A,254,67,63,258,No,10,Supplier Y,31.37,41.34
2024-02-15,P0005,Product_5,Furniture,Warehouse C,263,52,70,245,No,2,Supplier X,59.19,103.16
2024-06-03,P0081,Product_81,Clothing,Warehouse B,105,83,118,70,No,6,Supplier Y,28.8,34.8
2024-04-22,P0056,Product_56,Clothing,Warehouse B,336,33,99,270,No,3,Supplier Y,34.56,52.78
2024-01-17,P0020,Product_20,Furniture,Warehouse C,342,75,40,377,No,10,Supplier X,85.75,124.67
2024-04-13,P0041,Product_41,Clothing,Warehouse B,224,96,3,317,No,5,Supplier Z,62.3,94.39
2024-04-07,P0046,Product_46,Furniture,Warehouse A,396,151,87,460,No,1,Supplier Y,18.84,28.86
2024-03-28,P0012,Product_12,Furniture,Warehouse B,419,147,83,483,No,8,Supplier Z,74.01,106.09
2024-04-18,P0070,Product_70,Grocery,Warehouse B,177,196,45,328,No,13,Supplier X,24.71,44.45
2024-06-11,P0017,Product_17,Electronics,Warehouse C,480,29,87,422,No,4,Supplier Z,46.14,82.4
2024-03-10,P0019,Product_19,Furniture,Warehouse A,427,87,6,508,No,9,Supplier Y,66.43,118.05
2024-06-06,P0026,Product_26,Grocery,Warehouse C,374,6,76,304,No,4,Supplier Y,30.83,55.11
2024-03-14,P0048,Product_48,Electronics,Warehouse B,491,35,135,391,No,14,Supplier Y,41.49,69.53
2024-03-03,P0052,Product_52,Clothing,Warehouse B,341,37,140,238,No,2,Supplier X,74.74,134.02
2024-06-04,P0096,Product_96,Electronics,Warehouse C,337,51,92,296,No,3,Supplier Y,94.1,163.3
2024-02-29,P0070,Product_70,Furniture,Warehouse C,275,142,19,398,No,5,Supplier X,55.28,80.13
2024-03-19,P0055,Product_55,Furniture,Warehouse C,113,173,77,209,No,12,Supplier Z,5.95,9.94
2024-02-06,P0100,Product_100,Furniture,Warehouse A,475,150,26,599,No,10,Supplier Y,37.15,64.91
2024-01-22,P0075,Product_75,Furniture,Warehouse B,97,139,119,117,No,13,Supplier Y,42.87,69.77
2024-05-27,P0033,Product_33,Furniture,Warehouse C,251,171,24,398,No,13,Supplier Y,37.22,54.11
2024-04-05,P0062,Product_62,Grocery,Warehouse B,386,142,51,477,No,14,Supplier Z,46.45,57.57
2024-03-08,P0088,Product_88,Furniture,Warehouse A,463,92,20,535,No,6,Supplier Y,65.1,109.75
2024-01-17,P0023,Product_23,Grocery,Warehouse A,454,106,17,543,No,7,Supplier X,16.51,29.25
2024-01-12,P0015,Product_15,Clothing,Warehouse A,109,125,38,196,No,4,Supplier Z,30.9,43.8
2024-05-29,P0027,Product_27,Furniture,Warehouse A,446,48,14,480,No,7,Supplier Z,53.23,68.73
2024-05-24,P0075,Product_75,Furniture,Warehouse B,306,20,52,274,No,10,Supplier Z,34.98,48.83
2024-05-17,P0064,Product_64,Electronics,Warehouse A,114,14,37,91,No,3,Supplier Z,99.15,153.64
2024-04-27,P0081,Product_81,Clothing,Warehouse A,288,13,51,250,No,7,Supplier Z,45.99,63.93
2024-01-22,P0051,Product_51,Furniture,Warehouse C,338,41,71,308,No,4,Supplier X,87.63,137.26
2024-04-29,P0053,Product_53,Furniture,Warehouse A,87,14,27,74,No,13,Supplier Z,90.17,160.51
2024-02-19,P0078,Product_78,Clothing,Warehouse C,74,62,143,0,Yes,13,Supplier Y,84.42,135.28
2024-01-14,P0091,Product_91,Grocery,Warehouse A,459,195,117,537,No,8,Supplier Z,9.46,13.41
2024-06-23,P0082,Product_82,Furniture,Warehouse A,108,26,143,0,Yes,9,Supplier Z,95.04,167.41
2024-01-29,P0092,Product_92,Electronics,Warehouse C,466,92,34,524,No,7,Supplier Z,17.23,26.52
2024-06-12,P0051,Product_51,Furniture,Warehouse A,406,104,144,366,No,8,Supplier Z,8.27,10.56
2024-06-28,P0047,Product_47,Electronics,Warehouse B,432,52,98,386,No,8,Supplier Z,44.37,66.53
2024-05-04,P0004,Product_4,Electronics,Warehouse B,346,51,51,346,No,2,Supplier X,23.49,37.4
2024-01-07,P0007,Product_7,Furniture,Warehouse A,207,62,139,130,No,9,Supplier X,22.5,38.32
2024-01-29,P0035,Product_35,Furniture,Warehouse B,106,180,82,204,No,6,Supplier Z,32.34,56.98
2024-05-18,P0048,Product_48,Electronics,Warehouse C,482,56,47,491,No,11,Supplier X,28.6,39.77
2024-02-02,P0073,Product_73,Clothing,Warehouse A,97,119,21,195,No,4,Supplier Y,70.06,90.61
2024-05-13,P0072,Product_72,Clothing,Warehouse A,377,51,122,306,No,5,Supplier Z,22.74,28.3
2024-04-20,P0045,Product_45,Furniture,Warehouse C,482,106,126,462,No,10,Supplier Y,56.6,92.99
2024-03-19,P0081,Product_81,Grocery,Warehouse C,480,42,51,471,No,5,Supplier Y,98.71,165.55
2024-06-08,P0081,Product_81,Clothing,Warehouse C,105,134,78,161,No,7,Supplier Z,46.08,66.61
2024-06-27,P0097,Product_97,Furniture,Warehouse A,114,116,128,102,No,14,Supplier Y,65.98,94.85
2024-02-27,P0096,Product_96,Clothing,Warehouse C,317,169,65,421,No,9,Supplier Y,97.09,172.1
2024-01-26,P0072,Product_72,Grocery,Warehouse C,118,3,63,58,No,7,Supplier Y,18.08,31.64
2024-06-22,P0019,Product_19,Furniture,Warehouse B,265,196,7,454,No,9,Supplier Z,44.77,59.99
2024-01-29,P0063,Product_63,Grocery,Warehouse B,439,132,24,547,No,4,Supplier Z,85.77,143.11
2024-01-04,P0038,Product_38,Furniture,Warehouse A,138,79,93,124,No,10,Supplier Y,93.57,147.24
2024-04-08,P0067,Product_67,Grocery,Warehouse B,498,40,14,524,No,14,Supplier Z,62.12,80.29
2024-05-20,P0059,Product_59,Clothing,Warehouse B,330,131,121,340,No,10,Supplier Z,18.62,26.33
2024-02-08,P0069,Product_69,Clothing,Warehouse C,306,1,74,233,No,4,Supplier Y,90.64,118.42
2024-01-15,P0013,Product_13,Grocery,Warehouse C,209,194,103,300,No,6,Supplier Z,21.57,29.7
2024-04-28,P0047,Product_47,Grocery,Warehouse B,283,148,37,394,No,8,Supplier X,38.52,60.44
2024-01-29,P0061,Product_61,Grocery,Warehouse B,180,197,114,263,No,14,Supplier Z,40.67,57.96
2024-06-05,P0031,Product_31,Furniture,Warehouse B,98,42,38,102,No,9,Supplier X,47.49,68.22
2024-03-15,P0080,Product_80,Clothing,Warehouse A,196,81,107,170,No,1,Supplier Y,80.07,122.01
2024-04-25,P0096,Product_96,Furniture,Warehouse A,365,107,16,456,No,1,Supplier Z,81.2,101.69
2024-02-01,P0022,Product_22,Clothing,Warehouse A,462,196,134,524,No,13,Supplier Y,73.37,120.57
2024-05-09,P0093,Product_93,Electronics,Warehouse B,483,136,117,502,No,8,Supplier Y,7.1,10.23
2024-06-23,P0086,Product_86,Furniture,Warehouse B,51,155,38,168,No,11,Supplier Y,58.66,87.3
2024-03-24,P0043,Product_43,Clothing,Warehouse A,378,25,34,369,No,7,Supplier Y,76.01,135.65
2024-01-22,P0067,Product_67,Clothing,Warehouse A,489,81,50,520,No,9,Supplier Y,47.24,66.45
2024-01-27,P0054,Product_54,Furniture,Warehouse B,194,82,46,230,No,11,Supplier Z,94.77,150.58
2024-03-21,P0010,Product_10,Furniture,Warehouse C,493,130,35,588,No,3,Supplier X,83.26,119.52
2024-05-05,P0042,Product_42,Clothing,Warehouse A,415,72,63,424,No,10,Supplier Z,65.62,113.95
2024-04-01,P0064,Product_64,Furniture,Warehouse B,469,99,94,474,No,12,Supplier Z,10.93,18.67
2024-01-21,P0021,Product_21,Grocery,Warehouse B,110,48,104,54,No,5,Supplier Z,66.97,90.07
2024-02-16,P0080,Product_80,Furniture,Warehouse C,322,144,12,454,No,3,Supplier Z,91.6,147.94
2024-04-10,P0076,Product_76,Furniture,Warehouse B,98,62,145,15,No,5,Supplier X,41.05,50.87
2024-03-24,P0066,Product_66,Furniture,Warehouse B,381,54,148,287,No,10,Supplier Z,84.62,150.45
2024-01-06,P0041,Product_41,Clothing,Warehouse A,493,150,111,532,No,1,Supplier Y,34.75,48.98
2024-05-26,P0024,Product_24,Grocery,Warehouse A,453,33,64,422,No,14,Supplier Z,59.16,100.52
2024-05-10,P0035,Product_35,Electronics,Warehouse C,483,104,7,580,No,11,Supplier Z,66.6,92.64
2024-01-01,P0056,Product_56,Electronics,Warehouse C,180,104,47,237,No,4,Supplier X,69.41,109.64
2024-02-27,P0030,Product_30,Grocery,Warehouse B,92,68,84,76,No,6,Supplier X,88.84,159.04
2024-05-03,P0057,Product_57,Grocery,Warehouse A,106,14,42,78,No,2,Supplier Y,27.29,47.1
2024-06-14,P0094,Product_94,Grocery,Warehouse C,99,174,84,189,No,13,Supplier Z,29.93,38.8
2024-01-15,P0047,Product_47,Clothing,Warehouse C,227,2,18,211,No,7,Supplier Z,71.88,109.87
2024-06-10,P0035,Product_35,Electronics,Warehouse C,342,155,22,475,No,8,Supplier Z,21.83,30.76
2024-06-11,P0019,Product_19,Grocery,Warehouse B,95,2,114,0,Yes,1,Supplier Y,49.11,71.73
2024-03-04,P0008,Product_8,Clothing,Warehouse A,219,101,49,271,No,13,Supplier X,6.9,9.67
2024-01-25,P0026,Product_26,Electronics,Warehouse C,320,3,42,281,No,4,Supplier Y,18.39,25.77
2024-01-24,P0071,Product_71,Furniture,Warehouse A,466,87,98,455,No,11,Supplier Z,69.49,106.01
2024-01-12,P0030,Product_30,Clothing,Warehouse C,385,158,103,440,No,4,Supplier X,76.01,99.97
2024-01-18,P0007,Product_7,Electronics,Warehouse C,188,44,115,117,No,13,Supplier X,15.96,24.3
2024-01-15,P0067,Product_67,Clothing,Warehouse A,296,186,50,432,No,5,Supplier Y,26.63,36.41
2024-01-27,P0065,Product_65,Electronics,Warehouse A,197,44,105,136,No,14,Supplier X,14.4,19.78
2024-03-12,P0036,Product_36,Electronics,Warehouse A,279,74,111,242,No,12,Supplier X,46.17,75.87
2024-02-29,P0025,Product_25,Furniture,Warehouse B,329,164,71,422,No,12,Supplier Z,16.98,20.68
2024-06-22,P0037,Product_37,Clothing,Warehouse C,174,192,138,228,No,4,Supplier Z,46.54,66.49
2024-05-24,P0001,Product_1,Grocery,Warehouse B,241,8,79,170,No,9,Supplier X,74.55,107.69
2024-04-02,P0015,Product_15,Furniture,Warehouse A,423,144,48,519,No,7,Supplier X,69.92,104.26
2024-02-22,P0037,Product_37,Furniture,Warehouse C,129,117,46,200,No,13,Supplier Y,31.64,50.67
2024-01-08,P0013,Product_13,Electronics,Warehouse B,143,64,71,136,No,2,Supplier Y,69.01,98.12
2024-03-19,P0008,Product_8,Grocery,Warehouse C,275,130,6,399,No,1,Supplier X,93.13,123.67
2024-01-27,P0005,Product_5,Clothing,Warehouse B,114,25,65,74,No,9,Supplier Z,38.01,65.79
2024-06-22,P0060,Product_60,Grocery,Warehouse A,137,180,76,241,No,1,Supplier X,36.27,64.87
2024-02-19,P0073,Product_73,Grocery,Warehouse B,137,158,61,234,No,6,Supplier X,59.29,71.86
2024-05-10,P0001,Product_1,Grocery,Warehouse C,250,25,37,238,No,2,Supplier Z,28.32,43.27
2024-04-02,P0036,Product_36,Grocery,Warehouse C,263,22,124,161,No,4,Supplier Z,66.9,94.0
2024-06-20,P0035,Product_35,Grocery,Warehouse C,253,29,83,199,No,6,Supplier Y,84.06,114.84
2024-01-24,P0066,Product_66,Electronics,Warehouse C,450,9,28,431,No,5,Supplier Y,48.64,68.17
2024-02-29,P0063,Product_63,Electronics,Warehouse A,431,71,113,389,No,11,Supplier Y,69.55,110.12
2024-05-01,P0023,Product_23,Furniture,Warehouse B,138,63,78,123,No,6,Supplier Y,66.93,87.97
2024-05-10,P0009,Product_9,Electronics,Warehouse A,110,149,22,237,No,3,Supplier Z,8.67,15.15
2024-05-27,P0034,Product_34,Furniture,Warehouse A,320,142,105,357,No,5,Supplier X,22.42,33.17
2024-02-15,P0046,Product_46,Furniture,Warehouse A,143,122,130,135,No,2,Supplier Y,89.89,125.43
2024-01-15,P0078,Product_78,Clothing,Warehouse C,356,104,100,360,No,7,Supplier Y,94.19,156.29
2024-06-01,P0004,Product_4,Grocery,Warehouse C,76,183,7,252,No,3,Supplier Z,79.14,95.74
2024-01-17,P0030,Product_30,Electronics,Warehouse C,263,73,85,251,No,1,Supplier Z,92.52,135.0
2024-05-05,P0095,Product_95,Clothing,Warehouse B,123,147,116,154,No,14,Supplier X,34.08,48.16
2024-03-24,P0075,Product_75,Electronics,Warehouse C,110,104,28,186,No,8,Supplier X,28.53,40.03
2024-01-09,P0099,Product_99,Furniture,Warehouse B,235,46,1,280,No,8,Supplier Z,41.51,58.21
2024-06-14,P0072,Product_72,Electronics,Warehouse C,80,86,112,54,No,3,Supplier Y,10.26,12.5
2024-06-24,P0003,Product_3,Grocery,Warehouse C,268,52,64,256,No,13,Supplier Y,81.94,105.81
2024-03-03,P0014,Product_14,Furniture,Warehouse A,61,180,107,134,No,7,Supplier Y,98.5,126.59
2024-04-26,P0060,Product_60,Furniture,Warehouse A,351,128,19,460,No,9,Supplier X,83.28,149.33
2024-05-09,P0077,Product_77,Clothing,Warehouse A,464,1,36,429,No,8,Supplier Y,57.72,70.03
